RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
"Nashville, TN_B23002H_003E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN","Estimate; Male: - 16 to 19 years: (White alone, not Hispanic or Latino)",8130,B23002H_003E,HD01_VD03,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Nashville, TN_Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E)_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN","Workforce participation rate (Female, White alone, not Hispanic or Latino)",74,Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E),Calculation: (HD01_VD43+HD01_VD50+HD01_VD57+HD01_VD64)/(HD01_VD42+HD01_VD49+HD01_VD56+HD01_VD63),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Nashville, TN_B23002H_043E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN","Estimate; Female: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",2976,B23002H_043E,HD01_VD43,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Nashville, TN_Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E)_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN","Workforce participation rate (Male, White alone, not Hispanic or Latino)",83,Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Nashville, TN_B23002H_056E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN","Estimate; Female: - 25 to 54 years: (White alone, not Hispanic or Latino)",80793,B23002H_056E,HD01_VD56,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Nashville, TN_B23002H_025E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN","Estimate; Male: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",16881,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Nashville, TN_B23002H_004E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN","Estimate; Male: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",3008,B23002H_004E,HD01_VD04,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_063E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Female: - 55 to 64 years: (White alone, not Hispanic or Latino)",10654,B23002H_063E,HD01_VD63,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_010E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Male: - 20 to 24 years: (White alone, not Hispanic or Latino)",6142,B23002H_010E,HD01_VD10,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_011E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Male: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",5014,B23002H_011E,HD01_VD11,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_064E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Female: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",7463,B23002H_064E,HD01_VD64,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_018E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Male: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",34666,B23002H_018E,HD01_VD18,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_049E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Female: - 20 to 24 years: (White alone, not Hispanic or Latino)",6769,B23002H_049E,HD01_VD49,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_050E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Female: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",4898,B23002H_050E,HD01_VD50,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_057E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Female: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",30016,B23002H_057E,HD01_VD57,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_024E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Male: - 55 to 64 years: (White alone, not Hispanic or Latino)",11194,B23002H_024E,HD01_VD24,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_017E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Male: - 25 to 54 years: (White alone, not Hispanic or Latino)",38213,B23002H_017E,HD01_VD17,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_042E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Female: - 16 to 19 years: (White alone, not Hispanic or Latino)",2858,B23002H_042E,HD01_VD42,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_003E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Male: - 16 to 19 years: (White alone, not Hispanic or Latino)",3839,B23002H_003E,HD01_VD03,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E)_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Workforce participation rate (Female, White alone, not Hispanic or Latino)",75,Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E),Calculation: (HD01_VD43+HD01_VD50+HD01_VD57+HD01_VD64)/(HD01_VD42+HD01_VD49+HD01_VD56+HD01_VD63),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_043E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Female: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",1479,B23002H_043E,HD01_VD43,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E)_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Workforce participation rate (Male, White alone, not Hispanic or Latino)",83,Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_056E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Female: - 25 to 54 years: (White alone, not Hispanic or Latino)",38313,B23002H_056E,HD01_VD56,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_025E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Male: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",8086,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Tampa. FL_B23002H_004E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,"Estimate; Male: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",1265,B23002H_004E,HD01_VD04,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_063E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Female: - 55 to 64 years: (White alone, not Hispanic or Latino)",9731,B23002H_063E,HD01_VD63,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_010E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Male: - 20 to 24 years: (White alone, not Hispanic or Latino)",8060,B23002H_010E,HD01_VD10,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_011E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Male: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",4928,B23002H_011E,HD01_VD11,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_064E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Female: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",6708,B23002H_064E,HD01_VD64,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_018E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Male: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",48517,B23002H_018E,HD01_VD18,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_049E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Female: - 20 to 24 years: (White alone, not Hispanic or Latino)",6146,B23002H_049E,HD01_VD49,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_050E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Female: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",5040,B23002H_050E,HD01_VD50,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_057E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Female: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",35764,B23002H_057E,HD01_VD57,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_024E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Male: - 55 to 64 years: (White alone, not Hispanic or Latino)",9826,B23002H_024E,HD01_VD24,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_017E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Male: - 25 to 54 years: (White alone, not Hispanic or Latino)",51490,B23002H_017E,HD01_VD17,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_042E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Female: - 16 to 19 years: (White alone, not Hispanic or Latino)",2264,B23002H_042E,HD01_VD42,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_003E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Male: - 16 to 19 years: (White alone, not Hispanic or Latino)",3051,B23002H_003E,HD01_VD03,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E)_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Workforce participation rate (Female, White alone, not Hispanic or Latino)",80,Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E),Calculation: (HD01_VD43+HD01_VD50+HD01_VD57+HD01_VD64)/(HD01_VD42+HD01_VD49+HD01_VD56+HD01_VD63),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_043E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Female: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",525,B23002H_043E,HD01_VD43,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E)_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Workforce participation rate (Male, White alone, not Hispanic or Latino)",86,Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_056E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Female: - 25 to 54 years: (White alone, not Hispanic or Latino)",41543,B23002H_056E,HD01_VD56,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_025E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Male: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",7886,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_004E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA","Estimate; Male: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",805,B23002H_004E,HD01_VD04,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_063E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Female: - 55 to 64 years: (White alone, not Hispanic or Latino)",26513,B23002H_063E,HD01_VD63,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_010E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Male: - 20 to 24 years: (White alone, not Hispanic or Latino)",11106,B23002H_010E,HD01_VD10,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_011E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Male: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",9208,B23002H_011E,HD01_VD11,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_064E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Female: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",15049,B23002H_064E,HD01_VD64,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_018E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Male: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",76421,B23002H_018E,HD01_VD18,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_049E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Female: - 20 to 24 years: (White alone, not Hispanic or Latino)",12134,B23002H_049E,HD01_VD49,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_050E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Female: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",9846,B23002H_050E,HD01_VD50,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_057E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Female: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",69626,B23002H_057E,HD01_VD57,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_024E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Male: - 55 to 64 years: (White alone, not Hispanic or Latino)",25772,B23002H_024E,HD01_VD24,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_017E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Male: - 25 to 54 years: (White alone, not Hispanic or Latino)",85538,B23002H_017E,HD01_VD17,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_042E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Female: - 16 to 19 years: (White alone, not Hispanic or Latino)",8951,B23002H_042E,HD01_VD42,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_003E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Male: - 16 to 19 years: (White alone, not Hispanic or Latino)",9822,B23002H_003E,HD01_VD03,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E)_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Workforce participation rate (Female, White alone, not Hispanic or Latino)",75,Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E),Calculation: (HD01_VD43+HD01_VD50+HD01_VD57+HD01_VD64)/(HD01_VD42+HD01_VD49+HD01_VD56+HD01_VD63),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_043E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Female: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",5422,B23002H_043E,HD01_VD43,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E)_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Workforce participation rate (Male, White alone, not Hispanic or Latino)",81,Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_056E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Female: - 25 to 54 years: (White alone, not Hispanic or Latino)",85270,B23002H_056E,HD01_VD56,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_025E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Male: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",16010,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Louisville, KY_B23002H_004E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY","Estimate; Male: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",4826,B23002H_004E,HD01_VD04,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
